Annual Tuition Fee (NPR),Admission Fee (NPR),Monthly Fee (NPR),Infrastructure Score,Student-Teacher Ratio,Average Academic Score (%),Total Enrolled Students,Scholarship % Availability,Technology Access Index,Fee Increase % (YoY)
53631.0,6102.0,5030,66.00021712078285,33.69207245105633,62.99603939613283,138,15.548386761638929,83.90986585590113,1.8257252604678171
70324.0,7699.0,2730,91.06896417534418,27.47767820076755,72.65604834519239,1019,19.266093656417425,59.74040179953757,8.232437879060729
29526.0,10110.0,4172,84.4767214183821,25.94389902718081,68.9838109428948,153,27.94345879221504,54.78847677496337,8.34918135385969
36090.0,8876.0,5111,88.75071508587982,28.047957576187773,66.77224127352076,1464,16.259673827995943,53.99713045499788,2.569511451681954
48381.0,10674.0,3516,40.64135111328849,25.537018473635563,57.18605490079694,1067,3.340691863480048,53.141785354956056,5.502353636554078
54686.0,14182.0,3227,81.87706699491828,33.08488986919029,66.79068353508616,1989,0.959298914272452,61.77757278810511,7.737475820115922
52002.0,8336.0,3278,54.05065241132876,22.583836602944004,83.6456523490518,1259,11.974955713846176,57.974365630611736,4.014864605746762
52214.0,4710.0,4018,77.44946504058332,21.827916823273164,72.99142640264408,1805,19.83522735582583,65.58507310395257,1.3658874684401223
59692.0,8225.0,3923,100.0,20.185363115346465,80.12232514734673,1197,14.266067355682486,53.83209363444334,1.7042973875911145
50875.0,12841.0,2810,87.80936344604969,33.0478319618749,65.10862673287393,366,7.102791816833359,33.98160892441986,3.4880833500961184
57665.0,16539.0,2559,57.36770333588715,39.37916836264665,40.58333172909756,1350,27.995033437226056,93.28145830608662,3.749511112291376
53955.0,8716.0,3406,80.39045880048792,23.3626135302227,64.42115169060192,1425,19.226139739908543,58.71439211329549,5.116548082198508
44034.0,13059.0,3449,85.5964861579264,28.646683804553305,81.37673166168128,526,0.0,85.0560594525219,6.792345280265991
40951.0,10748.0,3903,57.49400729940591,32.80701274563765,59.48502886226072,687,14.91972826360741,72.4556688896251,-0.1817939983029655
38679.0,11344.0,4271,88.73532813445712,30.996792293670936,60.87257317414404,424,8.57710404384881,84.5905727348201,6.124047126415971
55817.0,9237.0,3235,74.67130654819971,18.329244408504067,86.00517871087864,1878,24.818171778322785,53.35237922663647,3.696339694462493
48598.0,8751.0,5742,56.20228428929331,31.30673832116715,66.64091001274011,1150,23.91904468089063,94.33833514541226,3.1665626256663497
72821.0,13331.0,6243,71.41753004240115,15.838742351517617,58.42615364474701,1787,16.921744559111566,77.10556836086232,6.398891047304353
52857.0,9375.0,4712,86.8836578437463,29.505541998313635,62.6924869186762,454,23.3172210207374,70.33169665280694,6.142190112741867
73959.0,9853.0,4330,72.72052342264067,24.61012014451321,80.06075306195028,967,7.158930095230405,27.353578896958997,2.075485147379115
38080.0,9303.0,2933,74.37031598297501,19.022322644050195,90.51206319824,739,5.214654998838128,29.15467253191377,4.423197964778942
52361.0,14126.0,4487,77.48391922658298,25.4468214663441,76.10822385103394,439,9.510542142532822,33.64215666130086,6.606652913501701
36360.0,8211.0,3729,73.09894185918738,17.716942623487302,77.98203427334346,1470,16.28928423939221,53.948786663579085,4.826392909026162
50004.0,11640.0,4378,85.44757644182242,20.488676753262595,62.28437157813395,218,17.44806017949561,95.54317801180368,5.790975355680723
62311.0,10253.0,3190,60.77358159959968,34.41919030483257,72.83966849102292,1243,23.16386914132317,42.88599922698623,6.5745965952150085
48120.0,9856.0,3787,75.1811162740938,15.136680901520426,72.95996628633362,1337,25.416460507179533,58.823930162678266,5.961767969660711
49621.0,14529.0,3217,77.94902792679588,20.17003419445987,60.11371583456332,1658,16.591296962138024,85.58082199338705,7.172140944926953
57797.0,13114.0,3274,66.71606165686161,20.785787088789103,54.65565719227277,546,15.093391782215816,48.116153019692334,5.2306984546933375
75858.0,6968.0,2840,73.44200665240665,22.413233361877257,75.48354912001962,1294,18.691829580706333,54.654053737503794,6.938062180946079
42676.0,11117.0,4387,69.54913558866176,35.6227854341882,67.9559779496276,868,0.0,42.570892091858894,6.029131761845715
40936.0,5329.0,4710,84.61828598869235,18.15778530800953,62.94317272550745,649,20.33327099394865,77.02624379599013,6.171317482925433
45842.0,12253.0,2311,69.59531275018158,26.35102206752163,87.1001945340082,208,16.63028712374776,87.59505425210486,6.709220006586168
84631.875,7828.0,1825,69.21699986725044,24.916070172243536,68.67147836750763,1277,24.31542447641377,86.45057133678603,7.394081074590813
44246.0,7411.0,4637,55.57615238686102,37.33957361507157,52.2845662251575,666,4.9286517605595535,61.60129946851331,3.4022014638249
56705.0,9871.0,4497,58.63263065626736,29.82423963713396,67.77788882145742,941,24.60534525736984,58.46428163877425,9.91389384940034
62297.0,7657.0,5279,76.1349900373709,29.579634207460963,80.78662989218807,699,15.011953230449231,60.12348957326494,5.0075696924768485
38889.0,6308.0,2866,48.14145373444674,36.08692564467051,68.62470349138007,230,9.733418540693147,80.48005710668562,5.386224162290906
72354.0,10346.0,5508,76.46933573619219,23.674841293851976,70.99589204123167,1187,22.04495008104291,58.9167296323813,4.247375936334654
36394.0,4709.0,7182,44.29665318280402,20.81790775479204,75.00354719771255,479,27.95791448476129,84.98040681577021,2.852929887287155
57325.0,8923.0,3546,50.837556794991386,24.66846379296658,57.16390916674637,1024,24.56184644102601,55.55214814491853,7.0598736116433845
54632.0,8451.0,1401,68.74827062437068,31.582469651475364,82.00754178408454,510,15.649127246292885,54.03515636538491,3.47239001283315
75008.0,9086.0,2514,78.02943380946245,26.061030558183138,63.51105688418224,669,22.05662267217766,28.54160708172751,4.535269706039411
45481.0,13507.0,5035,92.50234075458737,31.423959276559337,66.06800748764162,636,0.453475814075551,88.40390897565594,5.62199825156462
52764.0,6537.0,5173,68.74517974161158,35.61743062650315,79.9001183609417,551,12.273298416564671,69.56365990891666,7.3531664752357955
58174.0,13014.0,3232,94.87091715648694,25.684881288788752,65.80124443602868,904,13.17892828232239,61.46992016724829,1.830451837880941
62421.0,10772.0,4000,65.58299057609523,31.12834307781953,57.29347841060811,831,10.138712331589357,90.29696117802791,6.231846717733304
49626.0,8819.0,1747,67.82456619213613,28.35544004682806,49.31032814400729,1991,9.28774333402956,64.76301139342237,7.746084962316601
73279.0,9955.0,2654,78.33056600754487,28.03063212571062,74.70109824218383,764,2.1044202471381475,42.27361156469645,4.659771233177777
37937.0,15156.0,3718,78.27567638501655,27.91106200218856,88.49736732954936,853,9.598469925303611,42.00467302929981,7.557438523058565
41098.0,11878.0,3601,74.68182996106054,27.76517163228962,76.09940881270366,863,16.619637882341834,88.47677638675336,7.406829322865439
52245.0,5922.0,2555,69.90151889372333,19.87594985593849,39.37215791655988,824,8.75932236181325,48.47433040846694,8.893660270380417
41205.0,15024.0,3348,60.3292356657427,30.54576719688012,59.321802025427125,927,27.76871396871539,73.46424198711644,5.100593096990798
33404.0,5158.0,3623,70.25153884934603,24.99355450555224,71.8227310984582,824,5.271498678434224,66.8996012404594,6.090091306402959
67789.0,14401.0,2945,100.0,36.11564644810717,83.75182890454747,1623,14.788811610843458,65.12995215764218,4.494333414645482
61537.0,10482.0,1595,74.9901274835057,17.538918599184367,57.84557721897124,635,22.32347002611972,75.52173575038465,6.424612725395313
24305.0,12820.0,4000,97.09268131476736,23.421272541220432,49.3366766696312,1089,20.884576716305247,50.38807234766848,3.104409673788025
61910.0,10629.0,2352,84.29899918217457,31.52040839581204,73.12055791691984,1747,1.2133762034814275,36.29718289385877,5.536748195590766
64306.0,5455.0,4486,100.0,30.31864071643137,67.01848301151257,1010,20.593941546880103,62.90650677127071,4.930777797029936
37438.0,12251.0,4982,57.80671851182913,13.78303637233443,58.97379574149221,1152,18.553135393497968,39.65213829762182,6.710081259192892
65513.0,9955.0,3833,88.78073377473662,22.016951772566564,61.51881116696231,1921,19.595900729565663,59.75531633724153,0.9377716976135746
32389.0,9707.0,4702,82.3878689570016,28.613532437126988,41.50336879726485,1840,34.41115674681983,38.20321919292019,6.098282037532718
44070.0,13111.0,5259,33.319958478029605,17.450919497374656,60.889181184868576,1966,5.413643320864688,49.95361650154175,5.2142691635999
48049.0,15136.0,4860,81.51809351883803,14.83799772199412,56.45892707660029,1956,23.95197199760741,73.98841595068428,4.030245453598007
55829.0,8728.0,4000,60.789365170889965,20.51030187758149,74.01294316162569,1833,0.7225271339154364,70.05446304001218,3.8800549940653566
54709.0,5708.0,4584,62.552358881503466,36.0943101034886,65.3048030579811,581,25.70815978619408,93.23430959709256,1.2609029072933784
52657.0,10283.0,3855,66.49093717371834,19.53391112329149,59.00483065457714,1926,18.79861074098235,34.139649010445524,3.5980397260373698
39737.0,3801.0,3926,50.21550331911008,32.47877596150873,57.3841689780686,1345,9.085713669653783,82.80963134980368,1.60767845515218
68503.0,8229.0,3643,73.88905491090756,26.45338291075984,66.8402266421895,311,12.0514029574599,62.81662718084642,2.49031014111878
57995.0,13450.0,3765,74.73946546673363,23.04181651469726,81.47041911706117,1648,6.234561852640267,62.79613512341935,8.98301569054377
43541.0,11454.0,4644,81.12922095629526,21.99500615280917,46.34693331602151,689,8.387679787837982,86.71904734225812,8.922566632889009
43177.0,12287.0,2037,41.53796332698346,22.849303853830094,58.49675713124846,1628,13.92616336742474,91.37694565272874,4.54502124614262
66888.0,13796.0,3905,29.379898336268734,36.25130902812162,76.07506632453037,996,14.21794450797407,46.70421895411035,7.147293251353593
57701.0,14032.0,3220,74.20469339975281,31.14810054718833,60.24134207289533,1225,27.43837877085493,15.932704720116064,7.590025336816407
39138.0,10663.0,4136,59.9231105885432,26.803969245853143,74.881614041846,1837,18.928503781527773,81.04128876754075,6.105194177633042
45306.0,12595.0,3369,74.7981325641074,32.76149528578168,72.68057456153794,1195,22.803388483745756,59.467061520038406,6.213840611892016
62339.0,10107.0,5479,47.6703165047867,21.628277064107337,68.57976762855682,1604,21.32526696531353,66.69849558401366,6.777314134244336
26328.0,9427.0,5111,72.65724309575494,13.585441706958498,79.23625670693744,1704,0.0,61.61949574480393,8.214851431374171
39597.0,11474.0,5015,63.55064159004126,26.60522067845504,50.470257256865445,1956,21.96844051630333,29.78677158290784,4.765942651341049
58649.0,9955.0,4148,63.48866866172572,30.349259617995564,59.06132295652204,1005,14.491305594819304,59.75531633724153,4.349975999911743
35323.0,8692.0,4245,95.8323580968738,12.196065101439522,55.23803925384645,280,13.508025676362882,63.45008483432716,5.478757742291714
69281.0,12476.0,4000,77.75215820260455,32.19720669099521,74.18550023231728,569,24.341783290117533,58.43364488308882,1.237950997366347
36611.0,14598.0,5463,40.32600953309733,29.91451521195807,74.87880753617213,842,16.376448060193596,59.99359928834793,7.77044973241493
33375.0,8979.0,4960,53.7259046726205,34.57519876328783,60.94708019711528,309,9.511908018008349,63.354970223542544,4.067469742389164
34044.0,13562.0,3478,53.626298352210114,21.93340516112267,59.00425897278659,365,14.879204216578657,49.06117669301526,5.3796002983250295
50497.0,13932.0,5383,69.94445550957278,34.24859100864081,49.363390262708286,1224,1.4540908585845784,38.1396418918149,5.111887714318214
45067.0,13181.0,6259,68.82524230292807,24.37978531218548,56.87705311500846,1153,12.3951306116654,48.08167471430073,5.874771493511899
40744.0,11090.0,2816,65.65484103196701,36.58051238865844,40.064440081523855,1318,14.182233680698827,39.069640765053336,6.527467886391063
51325.0,7214.0,4789,41.02691821431541,22.796731728997905,76.75446225496582,1786,38.74351208368353,93.00176180817884,5.710362804597182
40344.0,15579.0,2600,69.74037513882436,24.315567440211108,76.85811961215467,1605,20.237032186851696,83.95346215997526,1.2578832735734675
53042.0,8742.0,3642,78.45126186189457,12.094832456204362,63.10498267018482,1588,5.79123642159257,51.61622823104494,7.04949438024351
57789.0,11280.0,3757,78.38988809233504,24.6872094814768,79.00651079691517,1015,18.344286446732177,18.59348438239745,8.460504651153723
54307.0,4872.0,3715,94.12593867163284,24.99136676196307,62.53368870664813,1608,10.606531566602548,87.29856121365296,9.26748252637189
37034.0,8773.0,4405,75.56936096970927,26.69515023854972,67.4329682570205,1810,14.66248063444274,37.24815861598336,2.970271383230953
60828.0,6962.0,3678,71.56081567215399,26.87163966240259,51.44900692217098,1414,30.60253009207026,57.62887733662208,1.3839678291488196
51941.0,7217.0,3742,60.40347025968573,16.847825318036403,60.2012082165566,1529,16.347014762007866,65.02377059606442,2.199836984205871
59996.0,12306.0,2754,76.27371079192267,23.76251418249121,58.576454746892864,1102,18.637215932674252,90.86844535093296,6.487573511982427
61708.0,10585.0,2990,67.87809593847874,28.20986584242908,58.79699741510939,594,10.749644129367333,88.78078722634942,3.168580962555008
45341.0,12564.0,4048,70.94628946545188,30.920243621725504,60.91811383262269,1612,16.99462599065318,65.53520238117673,3.310475016382221
59399.0,9886.0,4326,97.92543590036875,13.573956816934777,56.121004753354114,1130,22.988902967470203,84.46334790230952,4.103380486835814
41492.0,4742.0,3810,76.86758251426907,25.31477864841929,67.26113668827337,192,14.535228033123778,35.93687511589441,5.394068801747837
57042.0,6133.0,2477,85.89977743703838,18.556476541748715,49.0428464508144,1778,17.629622657025124,22.402598646190725,5.939751439667631
30543.0,8456.0,5065,47.85604587207548,28.52809334965044,49.50009856761347,1644,22.08903422805797,53.30739882673529,4.959049828854086
58130.0,7393.0,4148,52.91255488415531,29.022125944000187,89.5822144601456,663,6.175405325362881,50.1801100705716,4.4952870743518
50313.0,11510.0,3745,61.189111340655664,20.62197100711842,64.67673293801528,913,17.23547100592312,82.8792290096718,3.049554639578909
29860.0,3735.0,4889,55.484617397579,21.83466132841337,37.49018621546215,1695,17.77445625599506,62.73413802096985,5.503924553552661
54007.0,6615.0,3938,59.78782397996903,19.283852705183143,77.57630080540747,1599,23.361437759025225,22.40662277130555,5.314968333149889
43610.0,11337.0,3852,39.08057104122889,28.837340463166505,64.67522154151007,1880,8.5949569235999,65.15270120247446,1.0168923386795603
75412.0,13396.0,4434,52.38276231687996,29.97675820573185,56.88438699790534,1370,5.610313666487468,47.15251053756396,7.571755436639599
52370.0,13948.0,5530,85.67726277715353,25.624730943667057,56.24462725625661,364,18.809708286307632,72.61258543055945,2.696706261835168
77635.0,7312.0,3882,60.87973441447805,23.693683906107136,57.95768006849149,159,10.250772423861855,67.25502001026526,4.062212061123536
58748.0,10855.0,5718,52.60823076799417,35.9533418136958,62.01998006885791,255,16.905038039436484,61.61182183263279,5.405826598530122
39642.0,8308.0,4967,100.0,29.75297874964297,53.31789966201748,259,9.666963200123089,58.11892676014491,6.797422217194817
53667.0,10533.0,3013,59.64921158876701,28.7600761514138,46.30535494373445,1071,25.33831702867122,98.06274122106146,5.503067052556982
52918.0,12943.0,4430,71.58732133696047,25.197751186289285,68.60549236841337,296,17.08858426521594,34.45344583359356,3.208676039046919
60369.0,9072.0,3012,65.45706210111575,29.366949624666123,63.84421834323603,610,5.3506983565873885,17.21867111423974,7.707565856286653
31268.0,10991.0,4085,60.06534016279768,16.458891267511515,37.66806754410416,1894,26.905301158645447,69.00135701807021,6.425055656658744
46977.0,16485.0,3795,81.89308648451396,25.782422973869625,67.13822423259123,277,19.95217934935885,72.26124566306974,4.300724659821851
43062.0,11816.0,3195,57.11366718041104,21.708710173125155,77.559921869275,123,1.5754391040943716,51.268440471700856,5.056901144776549
52843.0,10076.0,5274,72.55786195128204,31.02685404544146,54.9485143355622,1058,7.294087734122427,71.31075874056614,3.175431193999761
52409.0,11971.0,4191,40.02561374678859,19.72811577938652,67.4195768413003,1993,0.0,34.57853857350372,1.9370013853438877
53934.0,12571.0,4899,88.64089219300229,27.806177397623014,73.53414291397965,1663,6.81191170013631,29.652751596416827,3.87307971869753
58093.0,2806.0,4179,58.79603161166365,15.224162328590062,75.22926454960644,1555,9.137320507939592,74.06738641881186,8.490788607896967
47911.0,8835.0,3723,66.2104820045929,21.189008000591645,48.37582922841416,54,39.417615976112735,68.34138644173375,4.561910034686283
59361.0,14815.0,3814,74.87137186842939,26.42346626160431,42.90101687016964,1588,5.810261923240773,74.68119533394163,5.783963538479602
45400.0,7815.0,3176,49.14795437310342,17.82639415385523,73.55448482457629,1184,11.111963513970116,69.80370483318498,4.65482718824675
45088.0,10466.0,5366,91.47328388748696,31.56634037816336,59.84359376386558,656,12.217905182017663,76.66904729887199,5.520647403704595
54122.0,5273.0,4821,51.44173472879278,28.11338263646766,66.1916741775182,327,15.21155829519324,90.40495069428118,3.953364052123425
52355.0,6270.0,2419,68.09135122518562,27.405496917446698,64.34983120758038,590,1.290008518722118,39.176105340173706,4.049492308969175
38206.0,7125.0,3979,50.56482365155826,22.582438008978823,51.80380196658942,219,23.294603262188247,49.20998308474282,2.198549981206347
76778.0,10894.0,2859,70.64507870375748,26.65776038970052,67.20043976843829,63,6.815334779633366,96.3078471915253,7.010931894418743
38343.0,9270.0,3151,57.13846845797151,11.478975723849388,60.611550950557934,73,26.366873270169645,78.03785443101356,6.481867292848985
31732.0,9277.0,3879,61.06787255551856,31.07650699537924,64.15144884955916,486,7.380152171858039,49.00265420258918,0.9485463668608922
63604.0,9435.0,4010,30.382057657437947,24.09769274334956,52.92947757180009,1057,10.972845302950496,48.772582445434296,7.857420297528368
56338.0,8321.0,3686,62.20346260354548,27.451057087960585,58.722486264660304,1009,8.71013948968212,0.0,5.330634252804101
54721.0,9818.0,4389,67.72606290091946,34.54823039840254,51.75331430007535,778,10.174117867320296,54.16539839640026,4.933187917166366
42433.0,11607.0,4237,64.30077722124037,20.88314014579793,53.49699038254274,391,16.54831427670185,25.2206819424332,7.234478875197423
33220.0,12746.0,4438,99.63410019546558,28.68854263277637,72.64658900395303,295,9.77736492820727,43.597348465395946,6.050458860361212
47368.0,6885.0,3842,70.57735475123057,34.188352925442295,91.36302252518853,1843,14.918444792326367,70.81141113938759,4.180205789973483
49451.0,13753.0,3669,83.62901795027497,18.693868186713125,62.738726523633495,1163,8.362587620956367,99.61943071404562,4.253917373121659
50149.0,7328.0,4217,81.74550285402026,24.15019633486089,66.58761578702602,1558,16.609732962618942,51.0586455930059,9.79643162638514
51123.0,10359.0,5528,55.80513550893043,15.961148014224678,85.38402331254824,1095,2.553940374520499,18.23468403304438,5.4013374370005165
64889.0,5652.0,5061,57.40263076252574,35.48879648560055,53.64416741365518,813,20.81108945344872,37.8645912740524,7.98377417522738
36827.0,8349.0,3293,76.09598509085119,26.60086737471541,39.70704645724775,1103,11.998239973663154,36.15772193174175,7.10719323179168
27103.0,2206.0,4996,46.37754260409289,24.12039104239019,53.56724114667105,382,11.720713738473895,96.67852262457302,7.547379897943661
45438.0,6642.0,4022,80.82710530745973,31.308962404808312,79.83275495476524,194,18.929172469620564,82.97162161935333,6.928631341948351
30007.0,6373.0,2136,83.76864306161164,25.88691898919756,63.36033790389513,830,12.73860703370097,55.52860576107521,6.394955052851003
17156.0,12345.0,4182,74.88771586847233,24.05241197523852,74.37105529514945,604,0.0533969391726589,33.74803586956273,4.61814175236076
68270.0,9650.0,4301,83.87605039067603,23.971097103555845,36.14716095834342,1372,17.093902568723536,41.326858773926,10.675219148933929
52136.0,13759.0,2807,83.15098372754579,26.244469731032368,64.68860523545166,119,14.273186326880587,58.29088928982691,6.567816726277917
42478.0,9955.0,4342,77.72841906996184,26.01357968308881,68.26252702788668,1915,1.7406054308290564,59.75531633724153,2.187056996470522
45306.0,7172.0,6390,81.57936240943123,29.11454521414156,64.89581994695824,663,21.55683271023068,54.07759700661546,3.981231098940972
70921.0,12946.0,5778,76.8268020796262,16.785655908942438,81.00635335619017,883,1.266238241878597,63.51582145260548,5.6113377046641055
63560.0,10503.0,3991,72.20746035878399,28.58579477311711,63.97571602582958,1691,1.7323930483049723,72.34991373556474,1.909283559849125
60773.0,12997.0,3822,77.59794492185912,17.926716371860334,57.86769036889946,1351,11.152538112393046,65.45494703734535,7.974770530258759
53970.0,8719.0,4987,76.71245263829654,32.99812292556333,64.57507235469754,1023,23.43104549751656,70.27496840302119,3.116768675436239
37243.0,10295.0,5034,72.28718163634564,23.653816855414664,71.42312692687608,1983,10.32114642301344,67.91706665366647,4.6606387517639325
48495.0,11499.0,3355,52.52040095698932,19.10736866634625,64.70456270207741,1301,13.265627008200578,80.95903581219433,3.029386015257472
38652.0,11617.0,4820,100.0,30.000027210750066,59.34105892569264,286,10.411780153433376,60.79098442106948,6.261375702761618
74354.0,11793.0,4673,83.44234570507918,33.7688200438179,58.78416396889569,1177,13.535629944649129,61.60302882393732,3.2511646145671813
37443.0,6488.0,4000,75.40518559049609,29.79641901455935,67.76151100638364,1914,19.19805879638606,48.2954227357897,4.006791631273735
34322.0,12117.0,4015,68.46478257475616,30.39126431571446,73.52793614055774,421,21.064773485052253,59.16688561070647,-0.4305801291125561
30404.0,16462.0,4572,58.02978381835677,24.86727517646532,68.83861580609218,1200,13.357015186721258,68.75636763464071,3.634186847871797
59625.0,11623.0,4758,50.72752243395426,22.32603457202589,61.06337283587855,655,18.021810258346832,49.1686560989571,5.757604410513675
29989.0,13054.0,4891,97.83572529270089,20.502919962779448,63.04819110547258,1149,12.225085197411016,84.32988220248517,6.768974514854298
57306.0,11025.0,4452,53.67187692875743,27.448629705436257,84.89988435337239,1992,1.8114645862715832,52.21542714811445,2.465169185531339
53437.0,4548.0,3570,67.30645710068315,26.47406268098728,55.56696755178615,1524,25.40980203022305,47.52897868306752,5.336780453494801
47530.0,9380.0,4541,77.66872458816904,29.837611181392447,67.59787399755149,579,0.0,77.41212360533237,4.5361236874719815
79927.0,9272.0,3518,87.00852169644871,27.88758532942469,67.38712229742875,894,7.044985641849836,100.0,5.096655445336163
43432.0,10400.0,5139,67.7951310541058,18.188810281134863,54.951570282353856,525,17.131682133876563,18.629880782828494,5.747457002757773
55960.0,8015.0,4305,79.82988262404317,23.154403064215536,93.28892248681956,1373,8.975051007984352,40.60136274157741,4.14660477305608
35172.0,5440.0,3882,100.0,30.37787137028634,59.70424202900092,1775,18.738098526763658,60.08927679476077,4.656252394662899
40418.0,9172.0,3365,79.2617700229632,28.43405979363121,46.53642243100174,839,22.665912851738145,69.27040105474066,3.281280087550225
59049.0,8415.0,2874,62.40754269190593,24.740370542223665,67.14211398421398,1956,31.922274814753795,32.07743039671544,5.314066999827072
40735.0,12247.0,5695,100.0,25.46666549189381,54.81671889078112,430,6.982605743431206,57.48233828097701,7.720868911645429
49586.0,12713.0,6195,76.73382858163515,25.08819373222529,53.93399478477274,1205,25.15373750102942,46.58367241616997,1.7402213722657045
58260.0,10500.0,4650,73.05844429560308,28.20475545415744,68.43110701868882,126,30.052186325940443,73.03159713388902,5.052771957766598
50978.0,16186.0,4204,55.90982653743551,32.56980954443845,49.06523153781549,1357,8.523590897964905,59.2584384083132,6.871764867076248
45017.0,9441.0,3068,63.87387884855092,32.12722115449955,47.14513290039619,1457,18.62487243331105,67.7990780742932,4.1864660373558005
50643.0,8404.0,2848,69.99108677485053,31.7469544341288,41.22854226170083,142,10.030675443730722,42.70379370181736,5.629786790935615
24618.0,16324.0,4347,64.3360623667851,20.17966418742992,91.7005593656339,143,1.9878931509310007,79.86464339793892,2.7733731049906245
46645.0,9955.0,4567,64.36913073411118,30.56953796464685,53.20827139863308,1831,13.13445328458527,59.75531633724153,7.570403579939899
62752.0,8358.0,4465,67.17376233628949,26.265883760212606,74.53294467239336,680,20.685507507133828,56.74038023919898,5.908917546637574
71024.0,9688.0,3767,83.10417197107415,17.306630231764714,65.8106183297592,1061,14.409080484860544,82.7898866723199,5.632261943213614
58346.0,9370.0,4068,92.1638786751535,28.275767503510465,66.12709810069886,533,9.630593842312477,54.7927228557264,4.551695660840876
51843.0,7173.0,3624,67.84203037729576,25.74184223803971,51.06659101166036,1211,10.925546715900888,66.40194236262612,5.236652453458957
52011.0,15268.0,4055,74.99670996417987,17.230560230811605,58.35235733722168,1270,14.361684804430949,68.8507575328438,4.825289462987755
40808.0,9955.0,3541,45.76927089671594,16.311162776100936,61.81824921909461,1532,14.36268185569736,59.75531633724153,4.5569602951624
61547.0,12735.0,4599,28.20100385405388,11.177400809735513,95.177490919319,1802,8.647953207074295,80.5091601358134,4.186257492674094
60833.0,7724.0,3366,68.72193103032244,21.432133677701053,76.00117676576997,486,22.76170662924273,74.9452829386384,6.25934914859444
43545.0,11849.0,4452,58.67145894824861,25.459934352454457,68.9501380523151,1957,15.233714624666597,85.67676827360344,3.584108794652259
31403.0,14112.0,2024,74.59360121240205,25.56207869965558,58.859380846209255,459,28.917968597569786,100.0,4.250358010519898
55223.0,10997.0,3833,70.28396599651883,20.781061954002546,67.41547397187334,636,9.308884102899412,57.2907653061471,2.4654467497504764
65118.0,13897.0,3259,78.29415331608035,21.585293107841608,84.36606554858876,337,25.79676011838385,34.15163380309467,6.500149866764562
44625.0,10510.0,3359,76.85778906850847,41.16217879325488,55.081084705285065,1418,13.372274800267052,33.65147641650461,4.832090707564182
53194.0,11884.0,4000,88.98447890862263,36.122035928322575,53.42432623124037,1146,23.442399790402384,50.37379177702128,4.610435906287044
54950.0,9689.0,2950,87.07253696085252,27.81016854836884,72.06603655383967,1422,10.259449629117093,20.502092814970126,6.035863748674241
61865.0,10340.0,4759,60.6529354912242,10.0,75.50142409775486,1869,18.65293670038571,58.48693534728474,4.582607551691749
